recipe_id,ingredient_id,quantity
1805,1661,半條
1805,79,4～5瓣
1805,2333,1/2小匙
1805,3472,1大匙
1806,429,1盒/300g
1806,667,2顆
1806,43,1支
1806,14,3瓣
1806,311,2大匙
1806,3473,1大匙
1806,18,1茶匙
1807,1901,300克
1807,818,150克
1807,652,150克
1807,119,10克
1807,18,2大匙
1807,24,2大匙
1807,256,1小匙
1807,27,1茶匙
1808,170,2顆
1808,901,1大匙
1808,17,1小匙
1809,230,300克
1809,1128,6瓣
1809,254,10克
1809,119,1支
1809,1170,100克
1809,18,20毫升
1809,24,15毫升
1809,17,2克
1809,19,2克
1809,206,3克
1810,373,2根
1810,992,1小把
1810,876,1大匙
1810,17,1小匙
1810,3303,1米杯
1811,288,1塊
1811,79,10瓣
1811,66,3根
1811,119,3根
1811,1716,適量
1811,206,適量
1811,17,適量
1812,681,3個
1812,254,3片
1812,43,1根
1812,530,幾粒
1812,79,4瓣
1812,2001,1茶匙
1812,1576,1.5湯匙
1812,272,1.5茶匙
1812,25,1湯匙
1812,3474,2個（可選）
1812,137,適量
1812,362,1/2個
1812,17,品嘗
1813,170,1顆
1813,155,1大匙
1813,95,些許
1813,138,些許
1813,154,1小塊
1813,225,些許
1814,1326,3顆
1814,3,4顆
1814,221,4瓣
1814,1549,2小匙
1814,17,1/2小匙
1815,608,1顆
1815,82,1條
1815,3475,適量
1816,153,120克
1816,472,60克
1816,384,1顆
1816,208,40克
1816,76,80克
1816,109,100克
1816,182,5克
1816,795,5克
1816,216,125克
1816,1153,25克
1816,309,20克
1816,61,2顆
1816,58,2顆
1816,135,2克
1817,1764,1條
1817,184,300克
1817,210,半包
1817,350,15克
1817,3476,3克
1817,10,50ml
1817,24,50ml
1817,144,適量
1817,17,1/2小匙
1817,206,適量
1818,3477,1盒
1818,18,1大匙
1818,19,1茶匙
1818,24,半大匙
1818,296,2瓣
1818,1463,1-2小茶匙
1819,107,1.5根
1819,989,120克
1819,442,3克
1819,1009,20克
1820,257,200 g
1820,10,75 g
1820,3,1 顆
1820,19,20 g
1820,276,20 g
1820,352,2.5 g
1820,17,1/8 小匙
1820,3478,200 g
1821,105,1盒
1821,84,0.5顆
1821,373,3條
1821,3479,10顆
1821,2476,10顆
1821,876,2大匙
1821,24,1瓶
1821,1306,1塊
1821,17,2小匙
1822,444,50克
1822,32,75克
1822,3480,適量
1822,924,3格(量米杯)
1822,370,1格(量米杯)
1823,524,200克
1823,43,6根
1823,15,4片
1823,18,1大匙
1823,1178,0.5大匙
1823,25,大匙
1823,31,1小匙
1823,19,1小匙
1823,24,1大匙
1823,10,150毫升
1824,257,300克
1824,309,34克
1824,167,3克
1824,19,34克
1824,259,10克
1824,61,27克
1824,10,190毫升
1824,17,5克
1824,3481,27克
1824,276,適量
1824,307,適量
1825,3482,560g
1825,221,140g
1825,3483,300g
1825,15,2片
1825,127,4.5米杯
1825,24,1.5大匙
1825,95,少量(或不加)
1826,880,600克
1826,3484,100克
1826,254,30克
1826,1128,30克
1826,3485,1把
1826,1224,1大匙
1826,18,2大匙
1826,24,2大匙
1826,27,1大匙
1826,10,適量
1827,109,400g
1827,27,40g
1827,3486,3包
1827,179,200g
1827,180,3片
1828,3487,350克
1828,784,1/2個
1828,786,1/2個
1828,382,1/2個
1828,35,適量
1828,144,適量
1828,18,2大匙
1828,24,2大匙
1828,155,1小匙
1828,255,4大匙
1828,272,1大匙
1828,19,1大匙
1828,256,1/2小匙
1829,88,150g
1829,210,1包
1829,14,5瓣
1829,66,1根
1829,119,0.5-1條
1829,26,1/2茶匙
1829,18,1大匙
1830,3488,124g
1830,203,2朵
1830,148,10g
1830,609,3瓣
1830,1170,50g
1830,77,一些
1830,1804,適量
1830,197,50g
1830,444,25g
1830,155,25g
1831,3489,400克
1831,1183,1把
1831,161,1大匙
1831,296,1大匙
1831,18,3~4大匙
1831,24,2大匙
1831,19,1大匙
1831,40,適量
1832,3490,2塊
1832,876,2湯匙
1832,18,2湯匙
1832,24,2湯匙
1832,19,1/2湯匙
1832,14,3瓣
1832,254,2片
1832,36,1 束
1834,257,560g
1834,1257,1t
1834,76,500cc
1834,3491,全部
1834,109,60cc
1834,17,1-2t
1834,3492,40-50cc
1834,2164,6T
1834,3493,1個
1834,3494,1支
1834,3495,1個
1834,3496,1支
1834,1925,2個
1834,3497,1 個
1834,3498,少許
1834,3499,1個
1834,3500,10克
1834,492,2T
1834,3501,1-2T
1835,770,1份
1835,3502,1份
1835,296,2顆
1835,95,少許
1836,202,1顆
1836,42,2顆
1836,3289,1盒
1836,1769,1杯
1836,109,300毫升
1837,3503,350克
1837,280,1盒
1837,242,450克
1837,296,4瓣
1837,3504,1大匙
1837,3505,1/2大匙
1837,3506,1/3小匙
1837,31,1/3小匙
1838,1127,100g
1838,276,50g
1838,27,50g
1838,3,2PCS
1838,309,60g
1838,3507,少量
1839,120,2碗
1839,3508,1片
1839,42,1/2顆
1839,3,2顆
1839,66,一根
1839,10,150g
1839,18,1大匙
1839,92,1大匙
1839,24,1/2大匙
1839,19,1/2小匙
1840,82,1條
1840,69,1.5大匙
1840,3,1顆
1840,144,適量
1840,17,1小撮
1840,1201,適量
1841,257,180 g
1841,989,160 g
1841,10,240 g
1841,318,1 小匙
1841,167,6 g
1841,17,1 小匙
1841,225,2 大匙
1842,3509,1盒
1842,317,2大匙
1842,17,1/3小匙
1842,480,1/2小匙
1842,607,3小塊
1842,3510,1大匙
1842,135,1大匙
1842,119,1/3小匙
1843,2376,200克
1843,336,1顆
1843,986,數顆
1844,309,80克
1844,58,4顆
1844,307,90
1844,95,0.5小匙
1844,353,150克
1844,276,50克
1845,876,適量
1845,3511,400克
1845,19,40克
1845,336,1顆
1845,35,80克
1846,3512,2 片
1846,3,1 顆
1846,66,2 株
1846,264,1 小塊
1846,287,3-4 片
1846,186,150 g
1846,3513,適量
1846,18,2 大匙
1846,25,1 大匙
1846,3514,1 小匙
1846,19,1 小匙
1847,3515,1個
1847,266,適量
1847,160,1大匙
1847,3516,6朵
1847,296,1大匙
1847,3517,適量
1848,643,240g
1848,667,90g
1848,3518,6g
1848,721,6片
1848,3519,6顆/150g
1848,66,50g
1848,3520,300g
1848,255,1大匙
1848,18,1茶匙
1848,17,1茶匙
1848,27,½茶匙
1848,1463,¼茶匙
1848,1191,¼茶匙
1848,31,¼茶匙
1848,356,1ℓ
1849,154,65g
1849,307,85g
1849,363,100g
1849,298,15g
1849,3,2顆
1849,3521,1小匙
1849,3522,2片
1850,498,20公克
1850,3523,20公克
1850,598,60公克
1850,3524,5隻
1850,2697,60公克
1850,266,60公克
1850,3525,5張
1850,689,10片
1850,92,10 c.c.
1850,718,10 c.c.
1850,271,5 c.c.
1850,135,10 c.c.
1850,296,1大匙
1850,3526,適量
1850,3094,適量
1851,3527,2支
1851,210,1/2束
1851,162,3朵
1851,184,10-15顆
1851,582,隨意
1851,15,少許
1851,97,1塊
1851,3528,1罐
1851,3529,1罐
1852,113,1片
1852,3530,100cc
1852,554,適量
1852,348,1茶匙
1853,1139,300克
1853,1140,60克
1853,17,1小撮
1853,1131,1茶匙
1853,32,240ml
1853,225,60ml
1853,472,150ml
1853,3531,100克
1853,3532,50克
1854,3533,一片
1854,336,2顆
1855,1330,1把
1855,113,1塊
1855,2270,1匙
1855,317,2匙
1855,37,1小匙
1855,3534,1小匙
1855,138,隨意
1855,42,1/4顆
1855,14,2瓣
1855,187,少許
1855,154,1塊
1856,113,2塊
1856,36,1把
1856,114,半塊
1856,3,1顆
1856,14,1顆
1856,3535,1大匙
1856,3534,1小匙
1856,138,隨意
1856,37,隨意
1857,3536,1張
1857,336,1個
1857,3537,100g
1857,207,半條
1857,3538,2小匙
1858,3539,125克
1858,10,1000ml
1858,3540,1 只
1858,3541,1 台
1859,10,140
1859,352,3
1859,3542,80
1859,3543,35
1859,2795,35
1859,3544,100
1859,273,15
1859,17,4.5
1859,3,2
1859,154,20
1859,179,10
1860,3545,255g
1860,423,170g
1860,355,70g
1860,42,30g
1860,1354,80g
1860,109,35-50g
1860,17,適量
1860,3546,可省略
1860,68,適量
1861,139,半顆
1861,3,2顆
1861,42,1/4顆
1861,1206,2片
1861,1291,1片
1861,68,適量
1861,38,適量
1862,3547,250
1862,3,1
1862,179,125
1862,10,110
1862,154,20
1862,3548,3
1863,2061,1/2顆
1863,3,3顆
1863,115,80克
1863,981,1/2罐
1863,1025,15克
1863,225,1/2大匙
1863,68,適量
1863,345,適量
1863,3549,1個
1863,3550,1支
1863,3551,1個
1864,82,2條
1864,129,6隻
1864,42,1/2顆
1864,14,2瓣
1864,178,80克
1864,225,1大匙
1864,3552,2大匙
1864,68,適量
1864,17,適量
1864,1286,適量
1864,3553,1支
1864,3554,1個
1864,3555,1支
1865,1206,2片
1865,3,2顆
1865,522,1片
1865,107,1條
1865,2376,少許
1865,178,50CC
1865,139,半顆
1865,31,適量
1865,135,2茶匙
1865,68,適量
1866,2061,1顆
1866,838,1顆
1866,423,120克
1866,42,1/3顆
1866,3,1顆
1866,178,30克
1866,3556,1大匙
1866,115,80克
1866,225,1大匙
1866,95,適量
1866,68,適量
1866,3557,1個
1866,3549,1個
1866,3550,1支
1867,3547,250
1867,3558,150
1867,179,100
1867,225,15
1867,352,3
1868,3,6顆
1868,286,5朵
1868,82,1條
1868,42,1/2顆
1868,170,1顆
1868,1049,5顆
1868,225,適量
1868,17,少許
1868,480,適量
1868,3553,1支
1868,3559,1副
1868,3560,1支
1869,3561,40克
1869,3562,20克
1869,838,150克
1869,423,200克
1869,42,100克
1869,88,6根
1869,1049,5顆
1869,3,2顆
1869,14,2瓣
1869,225,25克
1869,362,1/2顆
1869,3563,1把
1869,3555,1支
1869,3553,1支
1869,3549,1個
1869,3564,1個
1870,97,一塊（鎊公克數）
1870,69,跟豆腐一樣重
1870,17,適量
1870,267,1把
1870,43,2支
1870,336,3顆
1870,609,適量
1870,332,1把
1870,2368,100元
1870,25,適量
1870,256,適量
1870,138,適量（可加可不加）
1871,120,50克
1871,97,80克
1871,125,60克
1871,1049,6顆
1871,2061,1/2顆
1871,42,1/4顆
1871,14,3瓣
1871,254,少許
1871,225,1大匙
1871,119,1條
1871,3,1顆
1871,17,適量
1871,3551,1個
1871,3553,1支
1871,3555,1支
1871,3549,1個
1872,86,1條
1872,207,1條
1872,162,3朵
1872,605,80克
1872,8,1顆
1872,590,1/2顆
1872,362,1/2顆
1872,14,2瓣
1872,137,2株
1872,68,適量
1872,225,1匙
1872,3565,1支
1872,3566,1個
1872,3555,1支
1872,3564,1個
1873,169,80克
1873,749,100克
1873,429,1/2盒
1873,2530,1小根
1873,1763,1/2塊
1873,10,800c.c.
1873,18,1茶匙
1873,17,適量
1873,3567,1支
1873,3563,1把
1874,82,1條
1874,184,10顆
1874,113,40克
1874,42,1/2顆
1874,242,6顆
1874,14,4瓣
1874,119,適量
1874,36,適量
1874,17,適量
1874,480,適量
1874,225,適量
1874,3568,1個
1874,3553,1支
1874,3555,1個
1875,2061,1朵
1875,774,120克
1875,162,2朵
1875,370,100克
1875,590,60克
1875,2008,1株
1875,17,少許
1875,18,少許
1875,876,少許
1875,3569,1個
1875,3551,1個
1876,3570,50公克
1876,97,100公克
1876,3571,60公克
1876,42,1/4顆
1876,784,1/4顆
1876,786,1/4顆
1876,286,2顆
1876,24,1茶匙
1876,17,適量
1876,18,1茶匙
1876,31,適量
1876,3553,1支
1876,3572,1把
1877,3573,1片
1877,3,2個
1877,3574,1片
1877,109,適量
1877,265,適量
1877,680,適量
1877,68,適量
1877,225,適量
1878,3573,4片
1878,42,1個
1878,79,3瓣
1878,281,3個
1878,1778,6條
1878,1078,2條
1878,1995,300g
1878,109,適量
1878,3575,1大匙
1878,3576,適量
1878,680,適量
1878,265,適量
1878,68,適量
1878,3577,適量
1879,3573,1片
1879,3,2個
1879,3578,25g
1879,3579,25g
1879,3580,1小匙
1879,109,1大匙
1879,3581,半個
1879,391,適量
1879,265,適量
1879,68,適量
1880,42,1顆
1880,79,3瓣
1880,3582,3顆
1880,429,300g
1880,3583,400ml
1880,3573,3片
1880,3584,3顆
1880,225,適量
1880,265,適量
1880,68,適量
1880,116,適量
1880,1101,適量
1881,869,約12隻
1881,82,四根
1881,479,一把
1881,362,一顆
1881,14,3瓣
1881,137,1株
1881,225,適量
1881,68,適量
1881,17,適量
1882,170,400g
1882,14,1-2小瓣
1882,109,30cc
1882,2034,1罐
1882,17,1小匙
1882,295,200g
1882,129,150g
1882,42,半顆
1882,373,200g
1882,30,適量
1882,1285,100g
1882,1818,適量
1882,3,4顆
1882,87,160g
1882,88,120g
1883,3585,4片
1883,784,1顆
1883,786,1顆
1883,42,半顆
1883,1743,1片
1883,3586,數朵
1883,225,1大匙
1883,380,1茶匙
1883,3587,1大匙
1884,107,一隻
1884,3,一隻
1884,1190,20克
1885,42,半顆
1885,114,一盒
1885,3,四顆
1885,113,600g
1885,18,一大匙
1885,176,一大匙
1885,19,一大匙
1885,95,一小匙
1885,28,一小匙
1885,3303,50ml
1885,213,適量
1885,26,一小匙
1886,3588,3張
1886,336,2顆
1886,43,適量
1886,522,1片
1886,139,適量
1886,18,適量
1886,3589,300ml
1887,3590,380g
1887,2034,120g
1887,3538,50g
1887,3591,50g
1887,138,適量
1888,113,150g
1888,97,200g
1888,3,1顆
1888,95,適量
1888,24,適量
1888,18,少許
1888,170,2顆
1888,265,適量
1889,107,1條(約100克)
1889,336,1隻
1889,1190,35克
1890,3592,280g
1890,3593,280g
1890,1303,50g
1890,3594,150g
1890,3595,120g
1890,318,45g
1890,2049,45g
1890,3596,75g
1891,82,1條
1891,3597,1/2
1891,3598,200公克
1891,3599,4-6個
1891,3600,1湯匙
1891,3601,3顆
1891,3602,1/10
1891,3603,1/2
1891,36,6片葉子
1891,3604,4匙
1891,3605,隨意
1892,3606,5隻
1892,77,1大匙
1892,3607,170g
1892,3,1顆
1892,2995,1小匙
1892,42,1/8顆切丁
1892,3608,1小匙
1893,869,9隻
1893,113,100g
1893,207,半根
1893,336,1顆
1893,1123,1卷
1893,3609,少許
1893,26,少許
1893,642,1包
1893,18,20g
1893,480,少許
1893,271,10g
1893,318,10g
1893,135,少許
1893,3610,少許
1893,137,少許（可不加）
1894,3611,350克
1894,3545,300克
1894,1792,適量
1894,30,適量
1894,3612,1大匙
1894,225,1大匙
1895,82,1根
1895,95,適量
1896,423,200g
1896,3607,200g
1896,77,適量
1896,3,1顆
1896,17,1鹽匙
1896,18,1小匙
1897,113,一盒
1897,223,80克
1897,42,半顆
1897,3613,適量
1898,3614,3片
1898,139,100g
1898,129,9支(110g)
1898,336,3顆
1898,3615,適量
1898,1303,100g
1898,3616,適量
1899,3617,8g
1899,207,1條
1899,740,10g
1899,296,1T
1899,348,1T
1899,135,1T
1899,19,1T
1899,17,1/3t
1899,26,1/2t
1900,789,160g
1900,19,25-30g
1900,938,適量
1901,749,80g
1901,225,5g
1901,462,1茶匙
1901,119,1小根
1901,17,0.5g
1902,869,10隻
1902,3618,1隻
1902,3619,半顆
1902,375,一包
1902,244,半顆
1902,3620,3-5顆
1902,3621,1/3包
1902,138,適量
1902,256,適量
1902,95,適量
1902,3622,適量
1902,3623,適量
1903,3624,150g
1903,10,1500g
1903,19,隨意
1904,139,適量
1904,129,適量
1904,2505,適量
1904,336,一顆
1904,3615,適量
1905,205,1.5杯
1905,1711,2大匙
1905,19,1大匙
1905,52,半根
1905,88,4根
1905,207,1跟
1905,336,2顆
1905,757,適量
1905,743,4片
1906,497,150 克
1906,3625,100 克
1906,242,10 顆
1906,3626,適量
1907,207,2條
1907,1292,2茶匙
1907,629,1個
1907,3627,半杯
1907,3628,數隻
1907,14,5瓣
1908,84,100g
1908,17,1/2小匙多一些
1908,3629,80g
1908,336,1個
1908,242,3個
1908,3630,各1小匙
1908,138,適量
1909,139,1/4顆
1909,207,1/3條
1909,590,1/4顆
1909,3631,適量
1909,701,3片
1909,225,60克
1909,318,1/2大匙
1909,135,1/2顆
1909,14,3瓣
1909,17,適量
1909,480,適量
1909,3632,1支
1909,3633,1支
1909,3634,1支
1909,3635,1支
1909,3636,1支
1909,3637,1支
1910,42,一顆
1910,3638,一份
1910,3639,適量
1910,68,適量
1910,3640,適量
1911,113,400g
1911,700,250g
1911,531,3大匙
1911,3,1顆
1911,135,1顆的量
1911,480,1茶匙
1911,17,1/4茶匙
1912,796,300g
1912,3561,50g
1912,3641,50g
1912,639,200g
1912,90,50g
1912,89,50g
1913,129,8隻
1913,187,半棵
1913,221,2瓣
1913,391,一顆
1913,95,一茶匙
1913,68,一茶匙
1914,3642,150克
1914,3643,100克
1914,18,兩湯匙
1915,3644,1盒
1915,2747,2根
1915,221,3瓣
1915,17,適量
1915,68,少許
1915,24,少許
1916,580,1顆
1916,384,2顆
1916,3645,200g
1916,3646,1顆
1916,52,1/4條
1916,639,少許
1916,88,5根
1916,3485,少許
1916,17,1.5茶匙
1916,30,少許
1917,3647,250g
1917,97,一塊(450g)
1917,10,30g
1917,3648,30g
1917,3538,60g
1918,3,2顆
1918,3649,4朵
1918,927,一搓(約0.5克)
1918,95,極少
1919,3,2顆
1919,88,4根
1919,3650,8-10個
1919,42,1/4顆
1919,207,1/4根
1919,3651,30ml
1919,17,一小匙
1919,1286,適量
1920,3652,一包
1920,3653,150克
1920,162,五朵
1920,148,一湯匙
1920,144,少許
1920,1178,一湯匙
1920,190,一湯匙
1920,19,少許
1920,25,一湯匙
1921,52,40克
1921,210,70克
1921,667,100克
1921,3,2顆
1921,178,30-50毫升
1921,18,少許
1921,1201,少許
1921,225,3毫升
1922,3624,100g
1922,10,1000ml
1922,27,適量
1923,445,100g
1923,442,1t
1923,1358,1/4t
1923,386,1/2t
1923,17,1/4t
1923,107,1~2條(視大小)
1923,336,1顆
1923,109,80ml
1923,318,40ml
1923,3654,適量
1923,1340,適量
1923,986,適量
1923,1127,適量
1924,3655,1包
1924,51,1小包
1924,3656,1條春卷2-4隻
1924,1181,少量
1924,391,1個
1924,689,1條春卷1-2塊
1924,2376,1.5湯匙
1924,25,1湯匙
1924,3657,1茶匙
1924,876,1茶匙
1924,10,1.5湯匙
1925,3658,８片
1925,113,約300克
1925,531,100g
1925,14,3顆
1925,68,適量
1925,18,1匙
1926,3659,一個
1926,68,適量
1926,17,適量
1927,107,1根
1927,3660,1匙
1927,95,一撮
1927,1190,2-3匙
1927,1113,適量
1928,3607,350克
1928,3,3顆
1928,3661,適量
1928,17,適量
1929,1772,一盒
1929,71,一盒
1929,591,少許
1929,18,少許
1929,26,少許
1929,95,少許
1929,19,少許
1929,77,少許
1930,800,198克
1930,336,2顆
1930,264,150克
1930,82,150克
1930,1078,150克
1930,694,150克
1930,620,150克
1930,17,1茶匙
1930,3273,2湯匙
1930,26,1茶匙
1930,3406,適量
1931,1842,3片
1931,3662,1大匙
1931,3663,1湯匙
1931,3664,1湯匙
1931,2270,1湯匙
1931,3665,1湯匙
1932,3666,50g
1932,10,50cc
1933,139,1顆
1933,981,185g
1933,3440,50g
1933,3667,30g
1933,296,5g
1933,68,3g
1933,265,3g
1933,971,5g
1933,706,2尾
1933,225,5g
1933,3668,30g
1934,580,1顆
1934,52,看個人喜好
1934,375,一顆
1934,3,三顆
1934,3669,一塊
1934,3670,一小顆
1934,95,適量
1934,3671,兩三匙
1934,1769,一點點
1935,169,300g
1935,17,1小匙
1935,10,120cc
1935,3672,適量
1936,113,1片
1936,588,1把
1936,225,1湯匙
1936,2001,1湯匙
1936,18,2湯匙
1936,318,0.5 湯匙
1936,296,3 瓣
1936,138,適量
1937,3673,1張
1937,3674,1顆
1937,588,5支
1937,17,適量
1938,3675,5片
1938,3676,適量
1938,387,2顆
1938,1967,1小把
1938,986,6顆
1938,281,1顆
1938,42,半顆
1938,135,1湯匙
1938,255,1湯匙
1939,3677,些許
1939,3678,些許
1939,3679,些許
1939,3680,1大匙
1939,17,些許
1939,129,數隻
1939,467,1/4顆
1939,1022,1/4顆
1939,42,1/4顆
1939,3096,1/2朵
1939,362,1/2顆
1940,3681,150g
1940,265,5g
1940,68,3g
1940,225,10g
1940,1548,10g
1940,3682,15g
1940,135,20g
1940,491,8g
1941,3683,300g
1941,17,1小匙
1941,10,100cc
1941,3684,各1/4小匙
1941,276,5g
1941,3685,1小匙
1941,746,1小匙
1942,3686,100g
1942,3561,60g
1942,14,2瓣
1942,1186,30g
1942,265,3g
1942,68,3g
1942,3687,1顆
1942,135,8g
1943,1842,500克
1943,97,250克
1943,42,60克
1943,639,50克
1943,52,30克
1943,14,5瓣
1943,3,1顆
1943,18,15ml*2
1943,24,15ml*1
1944,1305,300克
1944,14,酌量
1944,609,酌量
1944,254,酌量
1944,3688,酌量
1944,3689,酌量
1944,42,半顆（120g)
1944,52,1條
1944,170,1顆
1944,3690,15ml*3
1944,3691,15ml*5
1944,1085,2.5ml*2
1944,613,1罐
1945,3692,適量
1945,479,3-5個
1945,42,1/2個
1945,362,1個
1945,271,2湯匙
1945,296,少許
1945,3693,適量
1945,119,1條
1945,137,1把
1945,1949,適量
1946,3694,3片
1946,170,1顆
1946,3695,3-5條
1946,3696,1顆
1946,207,半條
1946,3697,140~150克
1946,336,2顆
1946,3698,適量
1946,225,適量
1946,3699,適量
1946,31,適量
1946,3700,適量
1947,3701,1盒
1947,355,1/2包
1947,90,1/2包
1947,3702,1小碟
1947,520,1茶匙
1947,3703,1大匙
1948,706,六尾
1948,588,三根
1948,3704,一張
1948,207,一根
1948,776,六片
1948,113,30g
1948,520,兩湯匙
1948,256,一湯匙
1948,271,一湯匙
1948,318,一湯匙
1948,362,三滴
1949,113,80g
1949,3705,約半顆
1949,317,35g
1949,88,50g
1949,776,70g
1949,479,60g
1949,3706,半顆
1950,3707,2片
1950,860,4大片
1950,287,10片
1950,1022,1顆
1950,144,適量
1950,348,1茶匙
1950,296,1茶匙
1950,68,少許
1950,18,少許
1950,43,1根
1950,17,少許
1950,10,半碗
1951,3708,一包
1951,114,一盒
1951,3,一顆
1951,3709,適量
1951,43,一條
1951,18,1匙
1951,19,1匙
1951,17,半匙
1951,256,少量
1951,155,2-3匙
1952,3707,1包
1952,3710,1顆
1952,42,半顆
1952,14,1瓣
1952,10,適量
1952,1528,3~4大匙
1952,124,1大匙
1952,3711,1小匙
1952,18,2大匙
1953,3707,150公克
1953,3712,2條
1953,608,數顆
1953,187,2根
1953,3713,各3-4顆
1953,3714,10cc
1953,2270,5公克
1953,68,少許
1953,95,少許
1953,3715,少許
1953,10,一小匙
1953,3716,10公克
1954,3717,240克
1954,311,1大匙
1954,298,1大匙
1954,474,1小匙
1954,254,1小匙
1954,771,1瓣
1954,876,2小匙
1954,18,1大匙
1954,1711,1大匙
1954,274,2小匙
1954,348,1小匙
1954,37,半小匙
1954,3718,1大匙
1954,356,40ml
1954,3719,1大匙
1954,10,2湯匙
1955,336,一顆
1955,373,一條
1955,1909,70g
1955,3720,三片
1955,107,1/2根
1955,474,些許
1955,3721,些許
1956,107,1條
1956,1206,兩片
1956,384,1顆
1956,3722,少許
1956,3314,少許
1957,230,約6-8條
1957,88,4根
1957,242,約7顆
1957,373,2條
1957,3,1顆
1957,391,適量
1957,3723,適量
1958,3707,1/3包
1958,42,半顆
1958,348,一小匙
1958,768,一根
1958,207,一根
1958,84,1/4顆
1958,3724,半杯米杯
1958,3725,2大匙
1958,18,2大匙
1958,26,1小匙
1958,77,1大匙
1959,84,500g
1959,113,500g
1959,267,50g
1959,17,適量
1959,3726,1大匙
1959,31,適量
1959,14,1瓣(磨成泥)
1959,24,1大匙
1960,3727,300g
1960,3728,70g
1960,119,5g
1960,14,1瓣
1960,225,1大匙
1960,17,1/8小匙或少許
1960,10,1大匙
1960,156,少許
1961,580,半顆
1961,336,1顆
1961,290,1撮
1961,3729,120g
1961,3730,1大匙
1961,3731,1片
1962,113,一片
1962,17,適量
1962,480,適量
1962,509,適量
1963,113,一盒290克
1963,3732,適量
1963,346,1包約60片
1963,24,1湯匙
1963,26,1茶匙
1963,18,2茶匙
1963,95,少許
1963,68,少許
1963,1128,2瓣
1964,3707,150公克
1964,202,50公克
1964,52,1/4條
1964,42,半顆
1964,355,半包
1964,838,數朵
1964,1045,10條
1964,1234,1塊
1964,10,200cc
1965,107,一根
1965,1015,7~15顆
1965,3,2顆
1965,276,7公克
1966,3733,1 塊
1966,66,5 根
1966,254,1 大片
1966,24,少許
1966,176,1 大匙
1966,896,1 小匙
1966,3734,1 小匙
1966,76,1 小匙
1966,3735,1 點點
1966,1642,1 點點
1967,3736,150g
1967,137,3株
1967,42,半顆
1967,3737,1/2顆
1967,3738,1/4顆
1967,1162,2-3大匙
1967,271,1小匙
1967,135,1/4顆
1968,113,1片
1968,17,1/4匙
1968,606,6根
1969,989,140g
1969,155,20g
1969,2198,1大匙
1969,442,1.5小匙
1969,17,2/5小匙
1969,3,1顆
1969,109,2大匙
1969,318,2大匙
1969,213,10g
1970,429,一盒
1970,3,2顆
1970,10,200g
1970,129,7尾
1970,43,適量
1970,265,適量
1970,821,ㄧ茶匙
1970,18,一茶匙
1971,309,50克
1971,781,50克
1971,2906,40克
1971,597,40克
1971,428,30克
1971,1382,30克
1971,95,一點點
1972,3739,1張
1972,425,1張
1972,3740,2根
1972,3741,2根
1972,266,15g
1972,716,60g
1972,1566,1片
1972,3742,1顆雞蛋
1973,880,1支
1973,768,2支
1973,1146,6人份
1973,2530,2小塊
1973,3743,4片
1973,265,酌量
1973,1687,酌量
1974,42,1顆
1974,79,2瓣
1974,254,1/2拇指大
1974,3744,2大匙
1974,3096,1～2朵
1974,1769,400ml
1974,271,1大匙
1974,36,20片
1974,3745,200ml
1975,1146,600克
1975,3746,30克
1975,923,30克
1975,1015,30克
1975,10,1公升
1976,125,250g
1976,97,400g
1976,3747,1根
1976,58,0.5-1顆
1976,3748,0.5顆
1976,95,適量
1976,3749,1大匙
1977,1273,6隻
1977,3750,1隻
1977,322,2枝
1977,14,3瓣
1977,15,3片
1977,52,1/4條
1977,675,2大匙
1977,18,1小匙
1977,31,1小匙
1977,95,少許
1977,24,1大匙
1978,3751,半顆
1978,242,10顆
1978,362,1顆
1978,1128,7瓣
1978,137,1小把
1978,148,15克
1978,1949,20克
1978,271,15毫升
1978,19,20克
1978,3568,1個
1979,605,5片
1979,71,1盒
1979,43,1支
1979,18,1大匙
1979,24,1大匙
1979,3752,酌量
1980,869,300g
1980,332,1把
1980,42,1/4顆
1980,786,1/2顆
1980,296,1大匙
1980,942,1隻
1980,36,1把
1980,3753,1隻
1980,15,3片
1980,24,少許
1980,271,2大匙
1980,135,1/2顆
1981,113,一片
1981,873,200g
1981,137,適量
1981,14,適量
1981,119,可省略
1981,1293,1大匙
1981,3754,一大匙
1981,3755,適量
1982,414,180g
1982,520,10~15g
1982,427,10g
1982,3756,10g
1982,3757,適量
1982,3758,適量
1982,1849,適量
1983,113,200g
1983,207,1條
1983,137,少許
1983,66,1根
1983,14,4瓣
1983,3759,1條
1983,26,1大匙
1983,18,1大匙
1983,176,1茶匙
1983,17,適量
1983,1711,1大匙
1983,19,1茶匙
1983,1744,1茶匙
1983,3760,1茶匙
1984,14,兩個
1984,119,1/3根
1984,657,2把
1984,210,半包
1984,356,1大匙
1985,2611,60克
1985,368,15顆
1985,354,2朵
1985,992,10克
1985,9,適量
1986,3761,3片
1986,287,3朵
1986,162,10朵
1986,210,1包
1986,43,1根
1986,52,1小段
1986,18,適量
1986,144,適量
1986,10,1碗
1986,26,少許
1987,113,300g
1987,97,100g
1987,336,一顆
1987,176,1/4匙
1987,26,1/4匙
1987,68,1/4匙
1987,17,1/4匙
1988,3762,2片
1988,380,2大匙
1988,19,2大匙
1988,1068,1大匙
1988,10,2大匙
1989,3,2顆
1989,3763,3條
1989,207,1條
1989,206,少量
1989,17,少量
